State;Profession;Profesion Key;Agree terms conditions;Card Mastercard;Source;Edad;Region Pais
4;Soltero;1991;VERDADERO;FALSO;;19;Los Lagos
4;ux designer;2511;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;bodeguero;26;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;supervisor;48;VERDADERO;FALSO;;48;Región Metropolitana de Santiago
4;due?±o casa;247;VERDADERO;FALSO;;24;Los Ríos
4;due?±a casa;152;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;obrero;173;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;desempleada;116;VERDADERO;FALSO;;36;Región Metropolitana de Santiago
4;Auxiliar de farmacia;700;VERDADERO;FALSO;;56;Maule
4;operador de planta;2318;VERDADERO;FALSO;;25;Antofagasta
4;obrero;173;VERDADERO;FALSO;;60;Atacama
4;operador de gr??as;1511;VERDADERO;VERDADERO;;28;Tarapacá
4;sesante;248;VERDADERO;FALSO;;41;Maule
4;comercialmente ambulante;3353;VERDADERO;FALSO;;59;Región Metropolitana de Santiago
4;guardia;131;VERDADERO;FALSO;;50;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;20;Valparaíso
4;maestro oocc;1647;VERDADERO;FALSO;;32;Bío-Bío
4;ing agricola;3354;VERDADERO;VERDADERO;;38;Arica y Parinacota
4;parvularia;224;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;taxista;1188;VERDADERO;FALSO;;55;Región Metropolitana de Santiago
4;suena de casa y comerciante;3355;VERDADERO;FALSO;;48;Región Metropolitana de Santiago
4;trabajador agricola;1028;VERDADERO;FALSO;;30;Maule
4;t?©cnico en parvulo;1296;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;empleado;4;VERDADERO;FALSO;;45;Región Metropolitana de Santiago
4;ingeniero;18;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;taxista;1188;VERDADERO;FALSO;;67;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;35;La Araucanía
4;due?±a de casa;8;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;25;Antofagasta
4;cesante;41;VERDADERO;FALSO;;56;Valparaíso
4;sesante;248;VERDADERO;FALSO;;49;Región Metropolitana de Santiago
4;CONDUCTOR PROFECIONAL;1535;VERDADERO;FALSO;;56;Región Metropolitana de Santiago
4;Due?±a de casa;8;VERDADERO;FALSO;;55;Valparaíso
4;repartidor;136;VERDADERO;FALSO;;30;Bío-Bío
4;atencion publico;3356;VERDADERO;FALSO;;44;Valparaíso
4;estilista;181;VERDADERO;FALSO;;47;Región Metropolitana de Santiago
4;Constructor;122;VERDADERO;FALSO;;59;Valparaíso
4;electricidad;752;VERDADERO;FALSO;;29;Tarapacá
4;cajera;221;VERDADERO;FALSO;;38;Bío-Bío
4;due?±a de casa;8;VERDADERO;FALSO;;30;Los Ríos
4;trabajo en reparto de Coca cola;3357;VERDADERO;FALSO;ppinactivos;37;Valparaíso
4;trabajadora independiente;39;VERDADERO;FALSO;;26;Arica y Parinacota
4;Estudiante;2;VERDADERO;VERDADERO;;23;Región Metropolitana de Santiago
4;M?©dico;192;VERDADERO;VERDADERO;;34;Los Ríos
4;Ingeniero Mec?°nico Industrial;3358;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;Operaria;112;VERDADERO;FALSO;;52;Región Metropolitana de Santiago
4;trabajador independiente;270;VERDADERO;VERDADERO;;34;Región Metropolitana de Santiago
4;Vendedor;70;VERDADERO;VERDADERO;;34;Maule
4;cuidadora de adulto mayor;3359;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;COMUNICADOR SOCIAL;185;VERDADERO;FALSO;;33;Coquimbo
4;Ventas;300;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;vendedora;35;VERDADERO;VERDADERO;;19;Región Metropolitana de Santiago
4;due?±a. de. casa;3360;VERDADERO;FALSO;;34;Bío-Bío
4;SECRETARIA(O);133;VERDADERO;FALSO;;63;Coquimbo
4;SECRETARIA(O);133;VERDADERO;VERDADERO;;44;Atacama
4;due?±a de casa;8;VERDADERO;FALSO;;26;Bío-Bío
4;t?©cnico en telecomunicaci??n;3361;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;chofer;353;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;21;Región Metropolitana de Santiago
4;profesora;195;VERDADERO;FALSO;;40;Atacama
4;prensionado;3362;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;SECRETARIA(O);133;VERDADERO;FALSO;;51;Antofagasta
4;ingeniero;18;VERDADERO;FALSO;;48;Región Metropolitana de Santiago
4;mec?°nico automotriz;211;VERDADERO;FALSO;;52;Región Metropolitana de Santiago
4;ama de casa;219;VERDADERO;FALSO;;38;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;VERDADERO;;31;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;VERDADERO;;23;Región Metropolitana de Santiago
4;ACTOR;1103;VERDADERO;VERDADERO;;36;Región Metropolitana de Santiago
4;Independiente;72;VERDADERO;VERDADERO;;39;Región Metropolitana de Santiago
4;chofer;353;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;universitario;205;VERDADERO;FALSO;;19;Maule
4;ceramista;1170;VERDADERO;FALSO;;29;Bío-Bío
4;el?©ctrico;825;VERDADERO;FALSO;;40;Región Metropolitana de Santiago
4;asistente de aula;16;VERDADERO;VERDADERO;;51;Región Metropolitana de Santiago
4;carpintero;114;VERDADERO;FALSO;;27;Los Lagos
4;TECNICO DENTAL DE NIVEL SUPERIOR;3363;VERDADERO;FALSO;;46;Los Lagos
4;asesora del hogar;307;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;t?©cnico en comercio exterior;2004;VERDADERO;FALSO;;32;Tarapacá
4;Estudiante;2;VERDADERO;FALSO;;18;Antofagasta
4;Administrativo;67;VERDADERO;VERDADERO;;31;Región Metropolitana de Santiago
4;guardia de seguridad privada;2442;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;Inform?°tico;126;VERDADERO;FALSO;;45;La Araucanía
4;estudiante;2;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;Coordinador de Eventos;3364;VERDADERO;VERDADERO;;43;Región Metropolitana de Santiago
4;Traductor e int?©rprete;3365;VERDADERO;FALSO;;37;Región Metropolitana de Santiago
4;operador de maquinas;3366;VERDADERO;FALSO;;31;Bío-Bío
4;Travajo;3367;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;conductor;220;VERDADERO;FALSO;;48;Región Metropolitana de Santiago
4;trabajadora;128;VERDADERO;FALSO;;32;Coquimbo
4;Ingeniero Comercial;108;VERDADERO;VERDADERO;;44;Región Metropolitana de Santiago
4;trabajdora;3368;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;control industrial;3369;VERDADERO;FALSO;;55;Región Metropolitana de Santiago
4;vendedor;70;VERDADERO;FALSO;;30;Valparaíso
4;jubilado;508;VERDADERO;FALSO;;63;Los Ríos
4;mecanico;144;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;20;Libertador General Bernardo OHiggins
4;panadera;1532;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;operaria;112;VERDADERO;FALSO;;58;Bío-Bío
4;estudiante;2;VERDADERO;FALSO;;19;Tarapacá
4;estudiante;2;VERDADERO;VERDADERO;;19;Bío-Bío
4;trabajador;98;VERDADERO;FALSO;;37;Región Metropolitana de Santiago
4;guardia seguridad;922;VERDADERO;VERDADERO;;35;Valparaíso
4;nada;251;VERDADERO;VERDADERO;;19;Antofagasta
4;Estudiante;2;VERDADERO;VERDADERO;;19;Bío-Bío
4;trabajadora;128;VERDADERO;FALSO;;23;Antofagasta
4;Ventas;300;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;20;Libertador General Bernardo OHiggins
4;guardia;131;VERDADERO;FALSO;;43;Valparaíso
4;secretaria;46;VERDADERO;FALSO;;55;Región Metropolitana de Santiago
4;mucama;832;VERDADERO;FALSO;;34;Bío-Bío
4;Cajera. secretar??a;3370;VERDADERO;FALSO;;29;Bío-Bío
4;ejecutiva;78;VERDADERO;FALSO;;43;Tarapacá
4;leoneledgardocordobamunoz;3371;VERDADERO;FALSO;;25;Coquimbo
4;M?©dico;192;VERDADERO;FALSO;;26;Valparaíso
4;militar;190;VERDADERO;FALSO;;36;Región Metropolitana de Santiago
4;Maquinista;609;VERDADERO;FALSO;;48;Coquimbo
4;trabajador del estado;3372;VERDADERO;VERDADERO;;20;Maule
4;bendedora;3373;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;19;Maule
4;Santiago;1829;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;ingeniero;18;VERDADERO;FALSO;;46;Valparaíso
4;manipuladora de alimentos;322;VERDADERO;FALSO;;38;Bío-Bío
4;enfierrador;1917;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;Actor;1103;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;auxiliar;391;VERDADERO;FALSO;;34;Coquimbo
4;Despachador de Aeronaves;3374;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;mec?°nico;79;VERDADERO;VERDADERO;;41;Los Lagos
4;INGENIERO EN MARKETING;1254;VERDADERO;VERDADERO;;30;Valparaíso
4;comerciante;32;VERDADERO;FALSO;;24;Arica y Parinacota
4;Empleado Publico;6;VERDADERO;FALSO;;39;Magallanes y de La Antártica Chilena
4;educadora;719;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;educadora;719;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;gerente comercial;1098;VERDADERO;VERDADERO;;37;Región Metropolitana de Santiago
4;mec?°nico;79;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;carabineros;3375;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;cuidadora adulto mayor;3376;VERDADERO;FALSO;;43;Los Lagos
4;due?±a de casa;8;VERDADERO;FALSO;;29;Maule
4;ENFERMERA(O);602;VERDADERO;FALSO;;65;Región Metropolitana de Santiago
4;electricista;183;VERDADERO;VERDADERO;;32;Región Metropolitana de Santiago
4;Trabajador;98;VERDADERO;VERDADERO;;28;Región Metropolitana de Santiago
4;operaria;112;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;empresario;141;VERDADERO;FALSO;;43;Los Lagos
4;trabajador independiente;270;VERDADERO;FALSO;;46;Los Lagos
4;Estudiante;2;VERDADERO;VERDADERO;;22;Los Lagos
4;ingeniero;18;VERDADERO;VERDADERO;;33;Bío-Bío
4;Ingeniero;18;VERDADERO;VERDADERO;;29;Bío-Bío
4;temporera;1194;VERDADERO;FALSO;;27;Maule
4;trabajo;47;VERDADERO;FALSO;;25;Valparaíso
4;due?±a de casa;8;VERDADERO;FALSO;;56;Atacama
4;tens;53;VERDADERO;FALSO;;61;Atacama
4;ingeniera;397;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;ingeniero industrial;284;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;construcci??n civil;2687;VERDADERO;FALSO;;47;Libertador General Bernardo OHiggins
4;mecanico;144;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;due?±a casa;152;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;Profesora;195;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;20;La Araucanía
4;due?±a de casa;8;VERDADERO;FALSO;;32;Coquimbo
4;obrero;173;VERDADERO;FALSO;;21;La Araucanía
4;vendedora;35;VERDADERO;FALSO;;28;Maule
4;conserje;117;VERDADERO;FALSO;;37;Valparaíso
4;estudiante;2;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;conductor;220;VERDADERO;FALSO;;67;Región Metropolitana de Santiago
4;contador;113;VERDADERO;FALSO;;39;La Araucanía
4;Administrativa;45;VERDADERO;VERDADERO;tenpo_web_header;27;La Araucanía
4;cajera;221;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;trabajo;47;VERDADERO;FALSO;;46;Bío-Bío
4;due?±a de casa;8;VERDADERO;FALSO;;41;Valparaíso
4;auxiliar de aseo;447;VERDADERO;FALSO;;26;Coquimbo
4;electrico;323;VERDADERO;FALSO;;30;Antofagasta
4;TECNICO EN ENFERMERIA DE NIVEL SUPERIOR;577;VERDADERO;FALSO;;35;La Araucanía
4;due?±a de casa;8;VERDADERO;FALSO;;64;Valparaíso
4;Estudiaante de pregrado;3377;VERDADERO;FALSO;;18;Valparaíso
4;estudiante;2;VERDADERO;FALSO;;19;Valparaíso
4;trabajadora;128;VERDADERO;VERDADERO;;24;La Araucanía
4;construcci??n;151;VERDADERO;FALSO;;32;Maule
4;maestro;115;VERDADERO;FALSO;;67;Los Lagos
4;empleado;4;VERDADERO;FALSO;;37;Bío-Bío
4;administrativo;67;VERDADERO;VERDADERO;;28;Región Metropolitana de Santiago
4;dependiente;31;VERDADERO;VERDADERO;;44;Bío-Bío
4;operario de producci??n;886;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;duena de casa;511;VERDADERO;FALSO;;28;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;FALSO;;49;Bío-Bío
4;operario de iqf;3378;VERDADERO;FALSO;;39;Maule
4;independiente;72;VERDADERO;FALSO;;50;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;43;Valparaíso
4;CONTADOR;113;VERDADERO;FALSO;;40;Los Lagos
4;auxiliar de aseo;447;VERDADERO;FALSO;;45;Región Metropolitana de Santiago
4;trabajo;47;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;trabajar;102;VERDADERO;FALSO;;23;Los Ríos
4;independiente;72;VERDADERO;FALSO;;38;Maule
4;Subgerente de RO y prevencion de fraudes;3379;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;tecnico Agricola;1827;VERDADERO;FALSO;;40;Antofagasta
4;T?©cnico Electr??nico;1043;VERDADERO;VERDADERO;;34;Región Metropolitana de Santiago
4;conductor;220;VERDADERO;FALSO;;45;Región Metropolitana de Santiago
4;comerciante;32;VERDADERO;FALSO;;37;Valparaíso
4;profesor;64;VERDADERO;VERDADERO;;31;Libertador General Bernardo OHiggins
4;comerciante anbulante;3380;VERDADERO;FALSO;;38;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;operario;349;VERDADERO;FALSO;;34;La Araucanía
4;revisar saldo;3381;VERDADERO;FALSO;;20;La Araucanía
4;trabajador independiente;270;VERDADERO;FALSO;;28;Región Metropolitana de Santiago
4;conductor;220;VERDADERO;FALSO;;34;Bío-Bío
4;due?±a de casa;8;VERDADERO;FALSO;;26;La Araucanía
4;electricista;183;VERDADERO;FALSO;;42;Región Metropolitana de Santiago
4;temporera;1194;VERDADERO;FALSO;;53;Maule
4;costurera;99;VERDADERO;VERDADERO;;41;Región Metropolitana de Santiago
4;chofer;353;VERDADERO;FALSO;;50;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;alba?±il;591;VERDADERO;FALSO;;61;Región Metropolitana de Santiago
4;ingeniero comercial;108;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;t?©cnico informatico;1389;VERDADERO;FALSO;;36;La Araucanía
4;due?±a de casa;8;VERDADERO;FALSO;;64;Maule
4;ingeniero comercial;108;VERDADERO;VERDADERO;;29;Región Metropolitana de Santiago
4;bodeguero;26;VERDADERO;FALSO;;42;Libertador General Bernardo OHiggins
4;empleada;155;VERDADERO;FALSO;;51;Región Metropolitana de Santiago
4;empleado adminidtrativo;3382;VERDADERO;FALSO;;36;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;38;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;suena de casa;775;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;administrativo;67;VERDADERO;FALSO;;50;Región Metropolitana de Santiago
4;cesante;41;VERDADERO;FALSO;;19;Valparaíso
4;Profesor;64;VERDADERO;VERDADERO;mpp_banner_descarga;47;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;25;Los Ríos
4;due?±a de casa;8;VERDADERO;FALSO;;39;Región Metropolitana de Santiago
4;informatica;973;VERDADERO;FALSO;;40;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;46;Valparaíso
4;Ingeniero Civil Industrial;124;VERDADERO;VERDADERO;;43;Los Lagos
4;due?±a de casa;8;VERDADERO;FALSO;;29;Antofagasta
4;operador hidroel?©ctrica;3383;VERDADERO;FALSO;;30;La Araucanía
4;comerciante;32;VERDADERO;FALSO;;51;Valparaíso
4;ejecutivo;50;VERDADERO;FALSO;;30;Atacama
4;jubilada;89;VERDADERO;FALSO;;72;Región Metropolitana de Santiago
4;ayudante de cocina;316;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;SECRETARIA(O);133;VERDADERO;FALSO;;65;La Araucanía
4;Particular;123;VERDADERO;FALSO;;31;Los Lagos
4;Auxiliar de farmacia;700;VERDADERO;FALSO;;38;Valparaíso
4;Sub Gerente post venta;3384;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;22;La Araucanía
4;CIRUJANO DENTISTA;788;VERDADERO;FALSO;;42;Región Metropolitana de Santiago
4;obrero;173;VERDADERO;FALSO;;58;Los Ríos
4;secante;3385;VERDADERO;FALSO;;53;Arica y Parinacota
4;Agente de Viajes;978;VERDADERO;VERDADERO;;42;Valparaíso
4;striper;3386;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;anda;3387;VERDADERO;FALSO;;73;Los Ríos
4;Ingeniero Industrial;284;VERDADERO;VERDADERO;;32;Región Metropolitana de Santiago
4;libre;1772;VERDADERO;FALSO;;28;Maule
4;trabajador;98;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;asesora del hogar;307;VERDADERO;FALSO;;59;Región Metropolitana de Santiago
4;obrero;173;VERDADERO;FALSO;;47;Maule
4;t?©cnico de climatizaci??n;3388;VERDADERO;FALSO;;39;Región Metropolitana de Santiago
4;reponedor contador;3389;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;ingeniero;18;VERDADERO;FALSO;;36;Los Lagos
4;trabajador de temporada;1685;VERDADERO;FALSO;;23;Valparaíso
4;mecanico automotrices;3390;VERDADERO;FALSO;;25;Valparaíso
4;mec?°nico industrial;737;VERDADERO;FALSO;;39;Bío-Bío
4;SIN ACTIVIDAD;3;VERDADERO;FALSO;;51;Libertador General Bernardo OHiggins
4;cajera;221;VERDADERO;FALSO;;32;Valparaíso
4;trabajador dependiente;24;VERDADERO;FALSO;;28;Bío-Bío
4;due?±a de casa;8;VERDADERO;FALSO;;54;Los Ríos
4;cesante;41;VERDADERO;FALSO;;45;La Araucanía
4;administrativo;67;VERDADERO;FALSO;;42;Región Metropolitana de Santiago
4;traductor;778;VERDADERO;FALSO;;47;Región Metropolitana de Santiago
4;ejecutivo de ventas;751;VERDADERO;FALSO;;56;Región Metropolitana de Santiago
4;carnicero;599;VERDADERO;FALSO;;38;Libertador General Bernardo OHiggins
4;temporero;309;VERDADERO;FALSO;;37;Maule
4;estudiante;2;VERDADERO;FALSO;;30;Maule
4;pensionada;424;VERDADERO;FALSO;;58;Región Metropolitana de Santiago
4;tecnico en Automatizacion y Control Industrial;3391;VERDADERO;FALSO;;32;Arica y Parinacota
4;particular;123;VERDADERO;FALSO;;54;Valparaíso
4;asistente de enfermos;3392;VERDADERO;FALSO;;45;Región Metropolitana de Santiago
4;cesante;41;VERDADERO;FALSO;;56;Región Metropolitana de Santiago
4;INGENIERO;18;VERDADERO;FALSO;;63;Coquimbo
4;ingeniero civil;164;VERDADERO;FALSO;;50;Valparaíso
4;bodegero;764;VERDADERO;FALSO;;46;Región Metropolitana de Santiago
4;guardia de seguridad;27;VERDADERO;FALSO;;58;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;20;Coquimbo
4;conductor profesional;194;VERDADERO;FALSO;;59;Región Metropolitana de Santiago
4;vendedora;35;VERDADERO;FALSO;;28;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;26;Valparaíso
4;Conductor;220;VERDADERO;FALSO;;29;Bío-Bío
4;Trabajador independiente;270;VERDADERO;VERDADERO;;20;Bío-Bío
4;cesante;41;VERDADERO;FALSO;;41;Maule
4;vendedor ambulante;1985;VERDADERO;FALSO;;49;Coquimbo
4;Trabajo;47;VERDADERO;VERDADERO;;34;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;28;Los Lagos
4;Asesora de hogar;520;VERDADERO;FALSO;;49;Los Ríos
4;Estudiante;2;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;23;Maule
4;due?±a de casa;8;VERDADERO;FALSO;;63;Maule
4;secretaria (cesante actualmente);3393;VERDADERO;FALSO;;56;Región Metropolitana de Santiago
4;operador;150;VERDADERO;FALSO;;53;Atacama
4;due?±a de casa;8;VERDADERO;FALSO;;40;Región Metropolitana de Santiago
4;Administrativo;67;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;trabajadora agricola;516;VERDADERO;FALSO;;37;Los Lagos
4;estudiante;2;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;sin trabajo ayuden;3394;VERDADERO;FALSO;;27;Valparaíso
4;empleada;155;VERDADERO;FALSO;;29;La Araucanía
4;due?±a de casa;8;VERDADERO;FALSO;;46;Maule
4;bodeguero;26;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;Comerciante;32;VERDADERO;FALSO;;37;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;64;Tarapacá
4;electricista;183;VERDADERO;FALSO;;57;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;operativo de ventas;3395;VERDADERO;FALSO;;48;Los Lagos
4;trabajar;102;VERDADERO;FALSO;;23;La Araucanía
4;obrero;173;VERDADERO;FALSO;;56;La Araucanía
4;administrativo;67;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;cajera;221;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;dise?±o;507;VERDADERO;VERDADERO;;30;Valparaíso
4;Estudiante;2;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;INGENIERO;18;VERDADERO;FALSO;;40;Región Metropolitana de Santiago
4;guardia de seguridad;27;VERDADERO;FALSO;;25;Valparaíso
4;operador maquinaria pesada;785;VERDADERO;FALSO;;39;La Araucanía
4;due?±a de casa;8;VERDADERO;FALSO;;38;Maule
4;t?©cnico industrial;1080;VERDADERO;FALSO;;57;Libertador General Bernardo OHiggins
4;due?±a de casa;8;VERDADERO;FALSO;;30;La Araucanía
4;buscando empleo;3396;VERDADERO;VERDADERO;;24;Bío-Bío
4;Emprendedor;441;VERDADERO;VERDADERO;;27;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;no informada;29;VERDADERO;FALSO;;47;Atacama
4;constricion;3397;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;carmen;3398;VERDADERO;FALSO;;26;Los Lagos
4;inform?°tico;126;VERDADERO;VERDADERO;;43;Región Metropolitana de Santiago
4;cajero;694;VERDADERO;FALSO;;27;Libertador General Bernardo OHiggins
4;due?±a de casa;8;VERDADERO;FALSO;;25;Los Ríos
4;operario;349;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;personal de aseo;286;VERDADERO;FALSO;;18;Los Lagos
4;due?±a de casa;8;VERDADERO;FALSO;;22;Atacama
4;analista de operaciones;2104;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;Independiente;72;VERDADERO;VERDADERO;;31;Región Metropolitana de Santiago
4;vendedor;70;VERDADERO;FALSO;;28;La Araucanía
4;secretaria ejecutiva;1823;VERDADERO;VERDADERO;;55;La Araucanía
4;prestador de servicio;3399;VERDADERO;FALSO;;26;Bío-Bío
4;Estudiante;2;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;panadero;552;VERDADERO;FALSO;;24;Valparaíso
4;chofer;353;VERDADERO;FALSO;;76;Región Metropolitana de Santiago
4;costruccion;3400;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;37;Región Metropolitana de Santiago
4;due?±a casa;152;VERDADERO;FALSO;;50;Región Metropolitana de Santiago
4;operario;349;VERDADERO;FALSO;;42;Los Lagos
4;t?©cnico en enfermer??a a nivel superior;3401;VERDADERO;FALSO;;46;Maule
4;estudiante;2;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;empleado publico;6;VERDADERO;FALSO;;44;Arica y Parinacota
4;soldador;5;VERDADERO;FALSO;;48;Los Lagos
4;Due?±a de casa;8;VERDADERO;VERDADERO;;42;Atacama
4;Estudiante;2;VERDADERO;FALSO;;29;Magallanes y de La Antártica Chilena
4;trabajador;98;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;Estudio;458;VERDADERO;FALSO;;18;Maule
4;EMPLEADO PUBLICO;6;VERDADERO;FALSO;;52;Los Ríos
4;taxista;1188;VERDADERO;FALSO;;31;Maule
4;T?©nico en p?°rvulos;3402;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;constructor;122;VERDADERO;VERDADERO;;30;Región Metropolitana de Santiago
4;Empleado;4;VERDADERO;FALSO;;57;Región Metropolitana de Santiago
4;ninguna;244;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;39;Valparaíso
4;obrero;173;VERDADERO;VERDADERO;;25;Los Lagos
4;estudiante;2;VERDADERO;VERDADERO;;22;Antofagasta
4;Rentista;2331;VERDADERO;VERDADERO;;24;Los Ríos
4;Guardia;131;VERDADERO;FALSO;;28;Región Metropolitana de Santiago
4;Dise?±ador Web;1474;VERDADERO;VERDADERO;;26;Valparaíso
4;estudiane;3403;VERDADERO;FALSO;;18;Coquimbo
4;Dise?±ador Gr?°fico;567;VERDADERO;VERDADERO;;34;Región Metropolitana de Santiago
4;Due?±a de casa;8;VERDADERO;FALSO;;23;Valparaíso
4;panadero;552;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;comerciante;32;VERDADERO;VERDADERO;;41;Región Metropolitana de Santiago
4;servicios judiciales;3404;VERDADERO;VERDADERO;;44;Región Metropolitana de Santiago
4;vendedora;35;VERDADERO;FALSO;;23;Antofagasta
4;estudiante;2;VERDADERO;FALSO;;27;Valparaíso
4;emprendedor;441;VERDADERO;VERDADERO;;46;Bío-Bío
4;Estudiante;2;VERDADERO;VERDADERO;;19;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;19;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;38;Bío-Bío
4;trabajador;98;VERDADERO;FALSO;;31;Valparaíso
4;que te impirta;3405;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;ingeniero;18;VERDADERO;FALSO;;43;Bío-Bío
